MGRA,length,intcount
14060,2128.786734132419,1
14061,3685.0172787511456,5
14062,3876.974408226507,7
14063,2089.4804220982533,1
14064,3484.7079638448668,3
14065,2621.1317890988685,2
14066,3146.377178305764,2
14067,1195.3170780549522,1
14068,689.540177908098,0
14069,1094.12027307483,1
14070,2922.2592855389166,4
14071,30.219269803765087,0
14072,30.639282263766972,2
14073,75.83160148728132,0
14074,440.35226955497217,0
14075,1205.6568863709792,0
14076,1394.5487099893726,1
14077,66.85778631659775,2
14078,26.209290304077513,1
14079,0.0,0
14080,2428.3914752355968,1
14081,1763.3583622447882,1
14082,4015.582827573342,4
14083,3565.848716039085,2
14084,5966.38992632488,4
14085,5309.829402847057,2
14086,3219.7424471952663,2
14087,3739.5287886903707,3
14088,1575.5947176181423,0
14089,869.0426516743959,1
14090,1320.0774765068675,3
14091,3417.368138104478,2
14092,3602.519789064362,5
14093,190.210272393335,1
14094,630.4761310097886,0
14095,412.3381242436719,1
14096,5708.323694721222,5
14097,3234.2845565143907,4
14098,1374.955024270553,0
14099,0.0,0
14100,132.24520336006566,1
14101,316.84035248031205,1
14102,1029.7021272445618,0
14103,566.8237151273365,1
14104,24.568622043938724,1
14105,993.6311242276363,1
14106,0.0,0
14107,2698.0399960088857,4
14108,854.6943303002777,0
14109,0.0,0
14110,718.3122899022743,0
14111,987.0989948092129,2
14112,1366.36028344561,1
14113,2100.9679967640914,1
14114,1159.2971304300343,1
14115,213.37927629337426,0
14116,969.3936792583615,2
14117,572.274820288333,1
14118,505.36146025864576,1
14119,0.0,0
14120,30.620920724009917,1
14121,707.7075324174435,0
14122,0.0,0
14123,426.4261134354277,0
14124,3622.4730954990196,3
14125,694.0636384585185,0
14126,379.10383549765584,0
14127,2836.8896739023025,4
14128,1749.5011149557085,2
14129,1892.9638443769288,3
14130,5006.690446461046,6
14131,27.197704526438905,0
14132,0.0,0
14133,0.0,0
14134,5360.812380782297,9
14135,2705.1612469147467,4
14136,3692.0700040235624,2
14137,2572.867223752071,2
14138,0.0,0
14139,1275.2647672600135,1
14140,902.4572695467277,0
14141,3398.4583178095213,6
14142,3573.9937414061333,4
14143,2812.128918202881,4
14144,0.0,0
14145,2422.4416799796527,8
14146,0.0,0
14147,73.5069468204415,0
14148,688.5677001989462,2
14149,0.0,0
14150,903.5416772420338,0
14151,236.03879011448623,1
14152,41.38689958221573,0
14153,1790.1779287089917,4
14154,217.9016529476196,1
14155,2808.5023599629008,5
14156,1193.0616292723903,0
14157,197.40032606871807,1
14158,389.37437516363184,1
14159,155.09221262383198,0
14160,314.545597402616,2
14161,1533.2977155090703,0
14162,4557.87051373702,3
14163,2896.9712858168427,2
14164,904.4398885853418,0
14165,2755.198513570937,5
14166,188.30914336675207,0
14167,5044.435446541117,8
14168,27.62121436525416,1
14169,3046.887662015613,3
14170,498.23773449456655,0
14171,175.69475418430298,1
14172,0.0,0
14173,5015.676750650825,9
14174,210.58074321757994,2
14175,0.0,0
14176,310.6611684503864,1
14177,23.114396009793953,0
14178,364.34082066448525,1
14179,1232.3808434661823,3
14180,1382.3905505633493,2
14181,2815.036759313167,2
14182,633.0916065414095,2
14183,733.5949433386567,1
14184,1526.5774739813976,2
14185,1079.4584941224307,1
14186,2972.450745236151,4
14187,2869.957145398063,3
14188,1370.8308953976584,2
14189,3568.9237754162905,3
14190,2529.366053818219,5
14191,644.5624575653218,0
14192,893.4067075223388,0
14193,414.44329737928297,0
14194,1471.4379488479017,0
14195,2009.6422312512425,1
14196,671.2814325110483,0
14197,997.9976957829258,1
14198,401.1579368166428,1
14199,3038.5463705578095,2
14200,928.3876442149653,0
14201,1028.210883315074,1
14202,2188.286324813469,3
14203,2017.021652097336,3
14204,358.1010377501579,0
14205,1136.1194586357044,2
14206,354.8674197315564,0
14207,1232.9715747579455,3
14208,2354.271220745082,2
14209,3505.448739462319,7
14210,2016.0627082677108,2
14211,933.2751533657082,0
14212,1084.567949261746,0
14213,1950.2411911243819,2
14214,153.32669487895873,0
14215,815.7433627075184,0
14216,613.8510181964361,0
14217,1056.375656182059,1
14218,3143.2511838213873,2
14219,4157.928297733618,3
14220,5905.460768806155,3
14221,2528.957499495576,6
14222,4584.772938496921,4
14223,3185.168505661066,4
14224,1312.3516888943716,5
14225,2688.696984463215,4
14226,2422.5961449140436,3
14227,1110.9395601535002,0
14228,771.1802935878303,2
14229,1363.9476532998558,4
14230,2141.503800467779,1
14231,1283.3322514204751,0
14232,2760.191438317097,2
14233,1106.2014143881404,2
14234,5122.187051302814,6
14235,3027.1050457273814,7
14236,1163.4228886612943,0
14237,314.6359843873991,1
14238,1104.3501539468944,0
14239,0.0,0
14240,0.0,0
14241,0.0,0
14242,0.0,0
14243,2270.9603230767025,3
14244,1333.4839969668478,3
14245,1907.3886479204182,2
14246,5656.2513753674475,5
14247,1862.0485040873077,1
14248,104.32984352372023,0
14249,0.0,0
14250,0.0,0
14251,0.0,0
14252,1207.3944602232004,3
14253,205.89302334001377,0
14254,241.76120699441253,0
14255,2707.7278299834734,6
14256,41.315082157739866,0
14257,1543.7667168980367,1
14258,967.7908300349413,1
14259,1366.3046626042196,0
14260,2743.0716950291126,3
14261,502.66534570701805,1
14262,354.5079094054795,0
14263,4837.310691559176,7
14264,645.6584325783845,1
14265,4827.870560173066,5
14266,2251.802688169183,1
14267,1543.972341256953,2
14268,7330.892516777592,10
14269,3437.7892532486126,3
14270,913.9696767603275,0
14271,17479.409497540255,53
14272,2378.1167568434403,1
14273,6076.342648868856,3
14274,7006.442956696243,12
14275,855.6254882028632,1
14276,1724.4533119282705,1
14277,475.47326494284295,1
14278,1160.2462250886215,0
14279,38.67368852285389,0
14280,2491.6903237559804,2
14281,906.8366711269158,1
14282,1415.9265501261232,1
14283,252.18112546787734,0
14284,1035.6607565640422,1
14285,438.7444548339315,1
14286,105.92421478167032,1
14287,297.8727692990596,0
14288,1372.191194558632,2
14289,209.4265323347909,0
14290,454.43685982390934,0
14291,578.0208577212204,0
14292,1947.9089174452615,3
14293,732.9059072978334,0
14294,384.9684248810488,1
14295,953.5661082756283,1
14296,469.6609525314637,0
14297,1386.6981279346219,0
14298,1263.771018702961,1
14299,1677.7393395361662,2
14300,401.34932701407416,0
14301,541.4408989683243,0
14302,60.0164307144837,0
14303,990.6117837677208,0
14304,3047.852204873751,1
14305,742.5577950854318,1
14306,3859.593674862052,4
14307,1824.2108626966049,1
14308,1164.0506222811875,0
14309,1926.2953191050392,2
14310,1558.4579041571137,4
14311,648.9499578511986,0
14312,2560.4960655330633,3
14313,2138.1159651383027,3
14314,1290.960301557756,3
14315,334.50430309326384,0
14316,1726.4896959579742,1
14317,4856.106731455072,6
14318,1312.4629727152962,2
14319,1698.233167484314,5
14320,1536.9570466530615,2
14321,977.523473534522,0
14322,0.0,0
14323,3538.3586912458945,10
14324,2770.1327887457915,3
14325,6951.549966567441,8
14326,4519.098024059254,7
14327,679.5492389433772,1
14328,965.1900176062642,0
14329,959.9526433720974,1
14330,0.0,0
14331,925.9906637405591,2
14332,2027.119071813791,2
14333,5121.899691186662,8
14334,8449.54594229274,8
14335,1649.7818191609326,3
14336,2169.8050943815197,1
14337,1269.1064040196811,0
14338,12.078318178206239,0
14339,1495.8676775461927,2
14340,795.7314166219887,1
14341,1343.9308354824157,1
14342,1018.216215862667,3
14343,1198.34418946336,1
14344,17429.519279225315,3
14345,6663.210780213852,1
14346,1495.9412833581475,1
14347,4880.94310861561,1
14348,575.3733989606741,0
14349,1129.6093650260118,1
14350,4010.3813076948713,3
14351,3838.908736906986,3
14352,2998.0111355223903,0
14353,3187.67968055877,7
14354,3490.4496648919417,0
14355,7480.6541975864,7
14356,2990.773576769294,2
14357,6482.550865531042,7
14358,1438.826173338353,2
14359,0.0,0
14360,1220.06336846055,2
14361,515.5000954401208,0
14362,11.95102873633894,0
14363,388.01524700301604,0
14364,1899.7793128474177,2
14365,288.8753770068672,0
14366,0.0,0
14367,0.0,0
14368,665.5460382271692,0
14369,1468.780610650519,1
14370,1282.1230872767183,1
14371,1655.4090037003973,0
14372,605.214989578672,2
14373,437.79962282333236,1
14374,960.0415172565611,0
14375,405.5304928665739,0
14376,1983.8766646513811,2
14377,980.2636072524047,3
14378,530.5982435040444,2
14379,821.382631502165,4
14380,0.0,0
14381,0.0,0
14382,0.0,0
14383,1950.1390805215046,1
14384,761.5918659668915,2
14385,1561.468730250037,2
14386,1485.0782779303024,1
14387,1346.1270039361725,3
14388,1303.2242866524962,3
14389,760.8735305229802,0
14390,836.5851064019321,2
14391,1109.146958889793,1
14392,457.2207001838001,0
14393,1253.621803843268,4
14394,1356.005372175308,1
14395,147.57071140490987,0
14396,1560.6303072202568,5
14397,1875.0398186783061,6
14398,1646.9372730092684,3
14399,688.2473120468313,0
14400,3687.8109727430583,7
14401,9947.157642540378,26
14402,0.0,0
14403,5545.902616236183,10
14404,0.0,0
14405,1954.3124855855606,2
14406,5007.961354484249,4
14407,2236.683881699234,0
14408,554.975211140335,1
14409,5639.532116754875,8
14410,18116.56337473458,21
14411,2411.0417119526396,1
14412,10295.859859159771,16
14413,6992.190984461964,7
14414,3772.202287130566,2
14415,12427.591409780383,25
14416,1234.7172867909815,2
14417,110.55631538780935,1
14418,1024.4964185185454,3
14419,3735.508139020195,2
14420,2769.7497332568787,2
14421,3964.254254216116,0
14422,8098.183836813881,8
14423,12429.341498876338,10
14424,2328.6647768768435,2
14425,3802.613284129633,11
14426,1406.441274964644,4
14427,1547.1467036845336,2
14428,4458.781598483654,3
14429,2941.314608709425,2
14430,3031.319363214991,6
14431,6249.126636852079,2
14432,6619.80811867456,14
14433,2855.0323733147025,3
14434,4497.970982930376,6
14435,2991.9492673073514,1
14436,7329.484243931135,9
14437,2265.597173040856,0
14438,1471.0841195111452,2
14439,5073.2079400111115,4
14440,1394.0940814671408,3
14441,5291.338512845066,4
14442,883.8697641292977,1
14443,4375.544579175778,6
14444,660.6472406409124,1
14445,1035.3386208709849,0
14446,0.0,0
14447,0.0,0
14448,6367.074051872401,6
14449,4499.263631220074,5
14450,1659.240963850309,2
14451,3924.9269847612873,2
14452,4590.503005874443,6
14453,2819.975422997047,4
14454,2932.695928843852,2
14455,1667.1725913143093,2
14456,527.6029550214386,1
14457,6000.573814146128,19
14458,109.15720398325381,0
14459,6983.177266580083,8
14460,753.6065189968997,1
14461,5141.326127371585,5
14462,1710.2143974817598,3
14463,58.407632131504045,1
14464,0.0,0
14465,1700.8562794878767,0
14466,5878.681803574102,4
14467,2188.0255683879254,2
14468,6274.127275248092,9
14469,6995.833492238168,8
14470,3491.3529799738653,2
14471,5144.158486245849,5
14472,2317.3055146122924,0
14473,2131.1286708783955,0
14474,1398.74293227129,1
14475,5970.59878683938,7
14476,2145.013613539632,0
14477,3690.0660448044805,2
14478,1967.1062603471269,4
14479,3929.0354656946797,1
14480,2658.8243584891693,1
14481,751.0684781924375,0
14482,23.746837300089858,0
14483,797.1169574274816,0
14484,1856.2119666050194,2
14485,48.66743732685386,2
14486,0.0,0
14487,4935.094237964664,7
14488,6527.34544943193,4
14489,3180.328362084053,3
14490,1646.6702174280726,2
14491,6719.897366571895,15
14492,381.0446741539335,1
14493,666.0875939759458,3
14494,1088.4269910093112,3
14495,2233.252073898266,2
14496,2851.2257674874327,4
14497,156.38756004052743,1
14498,3886.276374629773,7
14499,4460.76503213111,5
14500,1860.469267522159,1
14501,1100.49431873825,1
14502,2465.0615271154993,3
14503,1911.3291341961901,0
14504,1376.4968340269852,0
14505,6743.448137804618,4
14506,278.558244780509,0
14507,10090.625651682723,11
14508,5058.135729813885,6
14509,968.157863066953,1
14510,7015.5659810632005,6
14511,3625.4083308123018,0
14512,6371.074525537206,7
14513,3711.2747764887495,1
14514,6690.107813330545,4
14515,5605.538476101348,2
14516,803.2223526705952,0
14517,12288.961007514767,11
14518,6145.915246213635,1
14519,4791.387945388238,4
14520,0.0,0
14521,484.8005105672089,0
14522,6448.832923398435,2
14523,8084.228600844171,10
14524,0.0,0
14525,374.9851602630346,1
14526,1162.1007261943234,0
14527,243.1255744072248,0
14528,3613.3358398889764,5
14529,33.58920943510164,0
14530,10995.550956097883,3
14531,3676.9947796208244,3
14532,2339.80275555702,0
14533,0.0,0
14534,14890.344557979337,13
14535,3598.173540007075,5
14536,4858.145960552192,1
14537,3567.2746481963677,5
14538,0.0,0
14539,2717.6538761312545,1
14540,12452.902675016257,7
14541,20530.776389279097,15
14542,3430.4768871933447,3
14543,10784.306855028222,17
14544,10611.19635423055,7
14545,5974.357525371614,4
14546,6230.233155300324,5
14547,30086.94345695328,15
14548,4780.692508227866,4
14549,402.7180201224766,0
14550,0.0,0
14551,0.0,0
14552,2674.647368935084,2
14553,7532.730557225558,4
14554,9466.123440648946,6
14555,4360.595429966552,6
14556,2728.9987567405788,2
14557,3920.523487138211,1
14558,10449.060636323407,5
14559,13701.305786046469,14
14560,14581.7114606173,13
14561,3099.48165933964,1
14562,6030.817804542875,12
14563,1350.8201123149313,5
14564,3745.630105354562,5
14565,2049.4159643671496,1
14566,6091.765024072115,6
14567,1455.7979918418405,1
14568,5077.518168956697,10
14569,3116.5722644223915,4
14570,1861.6992996322742,8
14571,4215.765143928516,6
14572,1734.5083198229634,1
14573,2026.4327487437017,4
14574,5929.719360198987,5
14575,2315.3290561575695,1
14576,2293.887973705479,2
14577,6013.94756567302,5
14578,8887.768949046455,8
14579,3831.9867953671396,7
14580,1315.4523534190346,1
14581,1943.8794385629,2
14582,187.5593344578963,0
14583,3198.7208177012158,3
14584,1099.275116443197,0
14585,2973.8942981510772,3
14586,2705.9112815782296,6
14587,353.8778040955165,0
14588,1303.9973630030531,1
14589,5.726265342151788,0
14590,670.1640778610922,0
14591,0.0,0
14592,1692.267447509663,2
14593,2686.4171887658904,4
14594,0.0,0
14595,0.0,0
14596,2193.9033119234605,1
14597,771.6102721795181,1
14598,0.0,0
14599,223.05154505534375,0
14600,1965.2529126142078,2
14601,1367.2429103321795,0
14602,1679.1175959758518,2
14603,658.2469288207728,0
14604,3627.593556842907,4
14605,2.3665924122384085,0
14606,755.67645668448,0
14607,3810.8209239734124,4
14608,4724.196333370115,4
14609,3235.2007213746247,0
14610,2915.352743220968,2
14611,311.4518685274464,0
14612,3131.804611623396,3
14613,3027.341390485501,1
14614,2625.508129138371,3
14615,1488.2250036811706,0
14616,2602.043814970426,0
14617,289.99012184691793,3
14618,1386.6935569001885,1
14619,5848.8948308389645,6
14620,2871.7677478812634,5
14621,2601.510099982551,4
14622,3309.9092177988036,2
14623,4560.129217648568,1
14624,3056.7288670868593,2
14625,1491.086318025888,0
14626,10117.129808795991,5
14627,2303.759562760399,4
14628,1730.8681952670647,0
14629,3756.2060616736617,6
14630,6099.110010108891,5
14631,0.0,0
14632,2537.673031774456,2
14633,0.0,0
14634,6349.298158153238,1
14635,2894.390495365534,1
14636,1423.7515078103738,0
14637,1.0268107046833554,0
14638,5243.191541642435,5
14639,0.0,0
14640,2813.087806748691,0
14641,0.0,0
14642,3795.7614546102795,3
14643,8452.333343956816,3
14644,7874.2885468121285,4
14645,0.0,0
14646,299.80867073879017,0
14647,527.8233321363912,0
14648,2212.751058383248,0
14649,1230.195732067285,0
14650,2040.165941544426,2
14651,173.97007367330738,0
14652,880.7247373007001,0
14653,1353.3706969542736,0
14654,11696.64112660789,7
14655,3116.2379373603467,5
14656,10315.211343371386,3
14657,3717.2567774159384,2
14658,5721.8911983998605,6
14659,468.77965128690363,1
14660,2788.035196473206,5
14661,1759.2358761108544,0
14662,532.2337712954316,0
14663,665.0459440072528,1
14664,1887.5166965761218,0
14665,3675.6292655715206,2
14666,1178.0865757581093,2
14667,9.431740965334825,0
14668,1923.002115237887,8
14669,794.1062487319746,0
14670,0.0,0
14671,1603.6235906751344,2
14672,2057.31488271154,2
14673,1229.4579477473494,0
14674,0.0,0
14675,3972.386996879849,3
14676,2287.917832277537,2
14677,2831.8599135102386,5
14678,3615.8011106232234,5
14679,1029.115170117688,1
14680,2415.0197060711857,4
14681,262.618638530715,0
14682,1686.5313947896075,2
14683,118.45200990072507,0
14684,807.6148546892059,0
14685,2578.6725741579426,0
14686,1739.3629097678518,3
14687,459.10030517596283,0
14688,266.29905285408944,0
14689,0.0,0
14690,1816.135267338867,1
14691,1491.4641041305013,4
14692,650.6028564933573,1
14693,2631.1421001900962,2
14694,509.1259997077708,4
14695,1818.6647194510026,3
14696,491.2540918011986,1
14697,514.947946268508,0
14698,1262.1125846101436,2
14699,1388.3948105643756,0
14700,896.4329646011913,1
14701,1617.8309301034421,2
14702,1909.4549759286458,1
14703,4666.707050191015,2
14704,1028.8453495493357,4
14705,3325.6333662002767,5
14706,12329.47621204371,12
14707,1790.4838370507418,5
14708,1397.0620873279063,3
14709,5513.173480205011,4
14710,1615.5629102585037,2
14711,1971.8502757609403,0
14712,4504.660572573069,4
14713,1602.4593125178824,1
14714,3200.0051849466886,0
14715,0.0,0
14716,99.65812829023841,0
14717,1580.0306978577762,2
14718,2004.3720877483252,2
14719,3433.3953383466164,5
14720,2698.262597745844,3
14721,5194.68600325102,10
14722,3617.5542352315642,4
14723,7666.505445617019,13
14724,997.3348130173524,2
14725,513.9401790238069,1
14726,2709.532333162588,2
14727,2709.332787919226,4
14728,3921.436224618171,4
14729,1171.2796075599892,2
14730,6182.749273729655,4
14731,16906.5596428847,8
14732,27197.620893989195,15
14733,18502.773636203627,7
14734,15844.670731909202,4
14735,11166.06272534949,0
14736,10423.981636690956,1
14737,9713.997929099736,4
14738,24418.486472411092,17
14739,3777.236075289149,0
14740,12267.368013361547,5
14741,18635.726855010744,19
14742,4445.541664544497,2
14743,0.0,0
14744,3566.6174699097905,6
14745,7569.006168182241,7
14746,4685.095664345839,3
14747,2850.1715246961962,5
14748,4518.893743507476,4
14749,7819.493073763689,10
14750,2902.279011071187,6
14751,1489.158046370732,4
14752,1109.5078792458423,4
14753,3009.293899280239,3
14754,1625.5669375233495,0
14755,1080.018975762511,1
14756,2606.3717319910807,2
14757,366.7498362730821,1
14758,857.61255776444,2
14759,3663.737621776054,3
14760,3597.5726667451704,5
14761,4130.240169006253,3
14762,7594.686447332322,9
14763,5374.2963953468,7
14764,2107.66701178503,4
14765,3116.803917563529,4
14766,874.6361544356489,0
14767,1339.6986754557722,1
14768,8417.61881393127,13
14769,4155.157297695087,5
14770,5650.479041087933,6
14771,12185.88052800161,18
14772,2388.280425597513,4
14773,11751.587903278309,9
14774,5364.702885968811,6
14775,9640.398261680617,7
14776,1558.7788711396963,3
14777,7849.043943388773,11
14778,18390.37401895107,23
14779,11707.704353134324,16
14780,13304.702684997324,15
14781,9183.365082931703,10
14782,8086.772598727756,12
14783,9624.217710703513,12
14784,12432.47581020765,12
14785,4919.610291487226,5
14786,11569.9500842774,19
14787,3556.428371716361,3
14788,2702.3938335694334,3
14789,5923.4639156274425,5
14790,6669.36077930809,5
14791,0.0,0
14792,120.7752464273611,0
14793,3939.923357148177,1
14794,437.0205540165689,1
14795,7468.843841328357,6
14796,3474.072481730972,2
14797,1764.8349951975238,3
14798,8360.534796315198,6
14799,9002.35815279844,14
14800,1878.26889380787,2
14801,7686.383354082652,14
14802,5077.06397855266,11
14803,230.5371602373423,0
14804,7633.642857154783,2
14805,21688.160618412345,4
14806,5776.304527429872,2
14807,399.985575313406,0
14808,0.0,0
14809,0.0,0
14810,448.5574212583129,0
14811,18463.157301725532,2
14812,2292.9487250644283,0
14813,9466.555922094145,6
14814,0.0,0
14815,35058.3517817676,10
14816,518.1580538342364,0
14817,35027.96340258248,9
14818,3567.380142169897,1
14819,4395.784400209025,0
14820,46488.04794421252,28
14821,17914.62555154102,5
14822,3898.734992895857,1
14823,5904.196469052992,6
14824,1113.211003841907,0
14825,3845.346574347821,0
14826,408.8083248920943,0
14827,1372.6571778552693,0
14828,514.6426348192347,0
14829,2070.2863003256075,3
14830,2989.4268447117456,4
14831,4152.297356049305,3
14832,1854.4269098072405,2
14833,513.2376360324296,1
14834,519.1519522282474,2
14835,1103.5703765555543,2
14836,982.1446715512445,1
14837,2730.545517190084,4
14838,2887.636610002482,7
14839,2360.8338599024555,4
14840,428.0631603329826,0
14841,4160.005273630471,4
14842,3297.205296599748,4
14843,7386.775407666221,3
14844,1745.1235129091997,1
14845,3025.6949065969507,2
14846,1993.327259608684,1
14847,1578.6363432132425,1
14848,14668.622840703381,3
14849,4594.649686234861,2
14850,1009.0614497836009,0
14851,11174.959068621409,3
14852,2005.0872800333773,1
14853,7269.956239873272,3
14854,2529.097562101904,1
14855,12612.600688926063,7
14856,5029.247769867411,7
14857,0.0,0
14858,0.0,0
14859,1685.8361829762036,3
14860,2746.024644886583,0
14861,83.65230686503726,0
14862,689.2368278495971,0
14863,564.0409746755467,0
14864,1370.3069303682873,1
14865,914.2748320114455,1
14866,1752.966632503776,1
14867,1180.4244144277352,3
14868,459.44636019689455,1
14869,0.0,0
14870,1364.941845459923,1
14871,2432.04195368926,2
14872,727.5237650001739,0
14873,1649.7655219923947,0
14874,501.47438566766635,0
14875,4294.7357413482105,8
14876,548.8706896588582,2
14877,9207.895116356982,8
14878,2273.8012803489664,5
14879,716.199741756241,1
14880,980.3333036387476,0
14881,5955.262258627925,4
14882,2846.300047359513,1
14883,0.0,0
14884,7744.978134628957,12
14885,0.0,0
14886,224.8657962755046,0
14887,4503.754719689631,5
14888,2202.906908657382,1
14889,1178.303471076372,2
14890,4137.054745168679,2
14891,1043.353121490968,0
14892,4490.164298281354,4
14893,0.0,0
14894,0.0,0
14895,2118.9617515675945,1
14896,0.0,0
14897,1767.4252206969654,1
14898,2510.3686539197033,4
14899,377.9862701479755,2
14900,14624.04838518456,14
14901,5813.34045804537,5
14902,4781.090793747429,6
14903,1693.5056601293397,0
14904,3819.5673012218517,3
14905,153.655602682748,0
14906,6902.413983253702,7
14907,7543.635529412209,9
14908,5892.122206223049,8
14909,0.0,0
14910,6782.634210481093,6
14911,587.2387108896025,0
14912,2402.6950705433565,3
14913,1208.3453302564722,0
14914,1148.0333729165027,1
14915,1881.121061566093,2
14916,6503.886701133212,1
14917,3425.8005118261826,1
14918,7690.637295748673,4
14919,1004.518453304148,2
14920,734.8788625956553,0
14921,469.7716335457318,1
14922,1050.620503332721,1
14923,3952.3360837404484,3
14924,3455.031404288179,0
14925,582.5153852541616,1
14926,3963.4004475352767,3
14927,1454.6509408566055,1
14928,8143.098677556704,3
14929,6194.927175418661,2
14930,5726.894062816052,5
14931,1619.7240892978493,2
14932,0.0,0
14933,0.0,0
14934,0.0,0
14935,0.0,0
14936,0.0,0
14937,0.0,0
14938,0.0,0
14939,0.0,0
14940,0.0,0
14941,0.0,0
14942,9512.097850280885,2
14943,0.0,0
14944,0.0,0
14945,18508.513138594604,15
14946,26220.00640407883,7
14947,0.0,0
14948,868.8810956716841,2
14949,7848.809517927599,0
14950,5103.959328302267,1
14951,2248.972840427643,0
14952,0.0,0
14953,0.0,0
14954,0.0,0
14955,0.0,0
14956,0.0,0
14957,0.0,0
14958,0.0,0
14959,0.0,0
14960,0.0,0
14961,0.0,0
14962,0.0,0
14963,4524.725632709566,4
14964,0.0,0
14965,0.0,0
14966,0.0,0
14967,0.0,0
14968,3199.4158924002336,1
14969,2076.5764685408767,3
14970,3629.342046327648,1
14971,1070.3489523445196,0
14972,2493.349032083865,4
14973,692.0708657393891,1
14974,1213.499424606528,2
14975,2136.48044858748,4
14976,1411.1205851170469,3
14977,1384.7124071058568,4
14978,1584.3796133784272,1
14979,3076.4650580856323,5
14980,1233.8407103122709,2
14981,2883.7577014204094,2
14982,3514.2712512482144,5
14983,2737.413222252422,1
14984,3054.5070734961264,2
14985,1137.487103104084,1
14986,1065.3198062533386,1
14987,3466.768425420569,5
14988,3855.6271323547758,3
14989,5683.39431877655,11
14990,734.6260999917573,0
14991,1352.6250247418263,1
14992,419.2866175956904,1
14993,1896.864504398949,0
14994,3739.9180394445957,1
14995,915.9882923171617,0
14996,1699.3540587805323,2
14997,198.32358051156467,0
14998,1094.1784332059462,1
14999,4923.551471762328,4
15000,1516.8658252794135,0
15001,2275.6753903734434,1
15002,1379.8161430612306,1
15003,0.0,0
15004,5303.718066591102,1
15005,0.0,0
15006,2897.6347746651268,1
15007,1198.435707232517,0
15008,1289.5676488449872,1
15009,2783.780796668301,2
15010,3699.9390265109314,1
15011,928.5807774944033,0
15012,3303.0886641492884,1
15013,1195.0525575457962,1
15014,877.80677639788,0
15015,1907.9261970899404,0
15016,2166.9366328460396,2
15017,7485.449153329031,3
15018,4778.938506255335,3
15019,7526.597725733713,7
15020,4890.633096420042,2
15021,2724.562161408686,2
15022,1233.7663087804408,1
15023,60.31498001936562,0
15024,0.0,0
15025,1292.3860526960955,1
15026,1067.7665149096165,1
15027,5393.749320099179,2
15028,4383.735491536006,2
15029,6156.231971798659,0
15030,1990.2009949844428,0
15031,11481.225014052103,5
15032,1121.2031124807122,3
15033,1016.286329192784,2
15034,5735.524731168058,4
15035,3618.883600126082,3
15036,1387.9208091806652,1
15037,1383.4873114296945,3
15038,677.9658412036257,1
15039,3944.633541538666,1
15040,1113.127966739049,5
15041,3456.777022442375,7
15042,2940.982012685331,3
15043,3508.3710703211077,4
15044,99.34870014976903,1
15045,365.4710480466922,0
15046,852.3336505501675,2
15047,2489.4541564904916,2
15048,3719.533656236381,4
15049,19.367757500166746,1
15050,2748.7917367422842,4
15051,64.93290109582867,1
15052,3314.502790691944,4
15053,1640.0760135710784,1
15054,839.7722700377751,2
15055,2389.496660059338,3
15056,2042.8035106562388,3
15057,1821.770801868268,1
15058,118.4763848646054,1
15059,3465.3735291986873,7
15060,2911.1607932581837,6
15061,4535.5136260774,5
15062,2587.977316289791,1
15063,3099.349187554514,6
15064,940.8197697900274,1
15065,3455.944167736788,7
15066,908.8688724887656,2
15067,2767.047509605798,4
15068,3412.9864874512323,3
15069,5091.73267043772,8
15070,3512.284808956956,8
15071,2730.9368061287587,2
15072,157.9135317543778,0
15073,495.5145660464631,1
15074,3072.752412835007,4
15075,1954.1829768109487,3
15076,3494.553977569215,5
15077,1725.438544972601,3
15078,1180.7904028390426,2
15079,10017.840157108967,12
15080,1835.7395912657473,2
15081,8089.682522145305,10
15082,6056.6884199907,5
15083,1511.0111939484912,1
15084,197.26252460671088,0
15085,5512.618740885921,8
15086,7826.958186202023,8
15087,7810.5748821018315,14
15088,5145.610056517007,7
15089,7734.663066133908,12
15090,3167.8069572624872,3
15091,15703.068590647306,14
15092,6634.1844662893145,8
15093,0.0,0
15094,3304.673742694799,3
15095,0.0,0
15096,0.0,0
15097,3597.9724525709835,1
15098,1079.3051700487372,1
15099,0.0,0
15100,3835.293959193281,5
15101,69.71862307559265,0
15102,6109.04056414912,2
15103,0.0,0
15104,976.008617245098,2
15105,662.1971980496531,0
15106,5313.488115276075,3
15107,0.0,0
15108,15779.706900951793,15
15109,4059.781521024215,11
15110,4020.860917008414,6
15111,4370.1617468092,8
15112,2413.989892759835,0
15113,1264.883370526235,0
15114,2089.425704987925,1
15115,0.0,0
15116,2254.8276606997806,0
15117,4620.066769708567,4
15118,2114.426146056163,1
15119,0.0,0
15120,1557.8190269632187,0
15121,0.0,0
15122,0.0,0
15123,4689.002071057557,3
15124,5766.289330704596,7
15125,0.0,0
15126,5479.161734609021,3
15127,8203.746990743755,4
15128,1239.5552411923352,0
15129,5724.852952334724,5
15130,2992.5301909998257,2
15131,0.0,0
15132,956.1637209251776,0
15133,4635.1974871371085,2
15134,2411.7745612009453,1
15135,4153.369891153434,1
15136,0.0,0
15137,724.1128498397952,1
15138,7567.0886269675175,4
15139,1373.3701864535801,2
15140,8062.8392895709285,5
15141,6500.681162512226,8
15142,1592.6847524094376,1
15143,2186.5367182194814,1
15144,5761.667768413509,8
15145,1709.295746696056,1
