MGRA,length,intcount,estimated_spaces
1813,1679.7957201335073,3,150.1511328423417
1814,669.4904799271619,1,106.0
1815,636.2830349453297,0,30.032562921937558
1816,557.6421431118574,0,138.50908756456283
1817,173.15648266130182,1,29.38298217523777
1818,2268.676723690438,2,280.0
1819,1465.7427432615218,4,146.8716344609725
1820,724.9688668224758,0,49.288336220549006
1821,759.2563696813377,0,42.785380656144305
1822,1132.6472368733805,1,130.48652155628668
1823,2316.768531841934,5,199.90790775883468
1824,4054.798878798547,6,301.5521423070403
1825,627.431532382006,1,48.14635874420433
1826,432.7281550197744,1,146.0
1827,2651.2354490960934,4,196.5096566084225
1828,661.6579963105793,0,28.918159236345943
1829,1690.6811119606307,2,124.65034680057502
1830,1291.093446590539,2,95.49759605564803
1831,614.9551023978123,1,47.77629787122507
1832,2321.612519371863,3,165.40237818711947
1833,1202.7917782116724,1,71.12052967261167
1834,971.7184928820388,1,63.87498492680747
1835,3262.7273233340384,4,214.8379953183351
1836,3595.870306159146,5,306.51831620712267
1837,1030.5189565547307,1,140.90832149531212
1838,655.306051807261,1,117.98152184768696
1839,1136.8841649866126,2,88.52271342129069
1840,1138.488681152027,1,72.65748775013371
1841,1118.514474963942,1,67.82379298164369
1842,529.4265812019285,0,337.0
1843,1428.5030502957104,2,99.49563082981395
1844,58.11848739648446,0,3.1525834962946333
1845,23464.052066665437,26,1542.6343977168046
1846,0.0,0,0.0
1847,982.0515836882786,1,68.26224845493584
1848,658.815403521572,1,162.0
1849,1252.6160806584794,2,92.64114547844473
1850,900.6390566212197,1,122.99095354498385
1851,1367.266881069372,2,134.27672040976503
1852,647.2243257999318,2,77.4094363474808
1853,1006.8119562936084,2,83.00380744798863
1854,1054.1732624732851,1,66.75272222323771
1855,5025.596790785148,6,342.6030689539378
1856,763.6828345952044,0,93.74771340879249
1857,833.2189453466095,0,38.84809271805959
1858,1977.0167010255516,4,166.32783409876555
1859,911.6255712151708,1,127.94949024100193
1860,3345.5971930173096,7,280.737646603606
1861,557.1883670066475,1,158.0
1862,468.4757471202897,0,296.0
1863,1323.449559664782,2,95.30289815080587
1864,3943.025461025991,6,292.8044069379288
1865,565.2232309170922,1,1.0
1866,1955.8033168503064,2,128.05956046347163
1867,2079.476564906561,5,428.15603979670476
1868,963.0783945855746,1,65.46194471267496
1869,3136.431519577028,4,227.17697243599366
1870,377.317948678444,0,40.73926815066735
1871,1256.0878742167176,1,101.7660947215764
1872,5619.521245561436,2,334.66404790000666
1873,1322.8143021570083,2,99.38157019620071
1874,1335.529977823849,2,486.0
1875,4513.469978758766,3,327.31061784241473
1876,946.4173811703308,0,79.02411901436787
1877,876.1293781884056,1,59.38455684078069
1878,784.6795775853973,1,69.38763013460908
1879,5955.668314751686,1,169.19086788492194
1880,854.5176079709425,1,94.43656708715176
1881,1526.25174348852,1,300.0
1882,1310.1598638000164,1,76.82570225627674
1883,950.2808093045626,1,90.22751628349738
1884,524.1678333261486,0,185.0
1885,649.2795793815953,0,164.0
1886,613.6116735255463,1,152.0
1887,703.5728577651574,1,53.78114427329609
1888,810.7911186369138,0,132.40304964860402
1889,1496.782449370126,3,267.0
1890,3814.996412244866,5,277.57959916149343
1891,2141.44179816863,3,152.5614906985716
1892,1011.1177383101816,1,62.69370073474696
1893,1124.7874363493024,1,122.61661323156977
1894,1950.172697974726,4,258.9151596671703
1895,254.9328061542649,0,11.263262759758256
1896,721.4953713178018,1,56.201021766176254
1897,3317.484730652818,5,242.9978266446929
1898,1137.6135846998657,1,75.4091459598107
1899,3055.0879910726194,2,184.2686814028853
1900,742.1010796756298,1,105.0
1901,300.4654817938848,0,678.9189142935716
1902,2298.998547821386,2,214.1304694338057
1903,817.6394605417305,0,36.07203942217649
1904,773.2945178253465,1,115.79993753239219
1905,1353.7479528506628,2,153.4728736701432
1906,4041.699737261132,6,295.1057228232907
1907,1704.9222132864024,2,117.13088057250134
1908,0.0,0,0.0
1909,1923.1897185475948,3,174.4213319280275
1910,3408.3473400772405,2,199.02286755543824
1911,959.4676127044672,2,81.96415570302804
1912,2481.651422543052,4,408.14205334553566
1913,4533.7453447618245,8,581.3496655620231
1914,293.39946557373906,0,11.124831840426928
1915,858.8976976598742,1,56.46004413476153
1916,1683.0784396586887,2,154.0
1917,1614.301077494631,2,477.54954920953946
1918,1112.110479700487,5,201.4423733424483
1919,1409.2617056269207,2,212.83944154622543
1920,274.9356029039167,0,355.0
1921,1039.0621841592738,1,85.589645913304
1922,945.1194328634548,1,80.67331923634498
1923,731.5823546040886,1,113.39534466833302
1924,1805.344474949472,2,122.67108659117972
1925,861.4087623686188,0,43.924984639652536
1926,1060.196214808593,3,111.99577479452888
1927,248.41953377631685,0,13.407475180311872
1928,903.2651347641248,2,247.05722494362823
1929,624.5931785381273,0,28.810568479434853
1930,835.8222222177205,2,85.72823998604501
1931,548.8582370001084,1,299.0
1932,636.2066592747731,1,201.31843722695882
1933,1614.770533149827,3,231.70464814651783
1934,3150.3590910101584,2,177.46818959986786
1935,0.0,0,82.24266101034044
1936,1196.5257180185731,1,74.61819135816548
1937,816.3603148647067,1,57.496123576523104
1938,620.8300789272025,1,53.29871479397049
1939,663.9793173361425,1,290.5079531429815
1940,661.2624954295158,1,129.84767655137537
1941,2570.595500038646,2,158.09746724948673
1942,370.7944641474167,1,34.513829718469225
1943,2300.3909635872183,5,209.58206782661554
1944,1976.5094295205336,2,129.0486848608136
1945,1867.60189279324,1,147.5288013079229
1946,360.9266825873905,1,35.38749554870482
1947,794.2648640224184,1,54.97906317921874
1948,1712.6484523188074,2,160.23202840803148
1949,872.1001528493305,1,70.26173845795822
1950,2444.968429313688,2,137.60210648848866
1951,620.935516025239,0,276.0
1952,3605.977696939205,6,295.7382209010693
1953,659.7956458219483,1,90.0
1954,641.5572246031379,0,91.61304318227465
1955,2508.3792897391672,4,215.71031414724206
1956,1349.0627819705985,2,99.68630094455956
1957,915.6400513050712,1,61.98375754757084
1958,1231.2134758336392,1,129.77075249490377
1959,3454.1744908881547,3,238.36073759754532
1960,1572.123867291982,1,107.08746184316173
1961,6539.953320745539,2,261.3508407882176
1962,1039.6629013212464,1,79.5315062353355
1963,1146.1602648204278,2,321.0
1964,6600.896863503259,6,422.42069699600006
1965,1039.283975464867,2,562.0
1966,1223.9444868197334,3,110.1549836880348
1967,1016.4903684734518,1,102.0
1968,815.2841101747476,0,77.15608763730897
1969,1431.0094544946735,4,141.0665666634586
1970,1297.800552598294,3,198.07177819073814
1971,7286.581082821855,8,453.02922351349866
1972,142.238013208933,1,26.314059778707552
1973,2310.101660218314,4,181.45351404018547
1974,689.8682017112004,2,454.0
1975,871.2881623364786,1,189.0
1976,537.8134738675508,1,964.0
1977,978.90052441264,1,64.57187846435113
1978,415.4897591099696,1,140.0
1979,842.0908513048088,1,72.01201799949604
1980,681.0676009619168,0,32.728245458647024
1981,1036.2871029341431,2,129.9927200212336
1982,730.5803876474156,2,234.0
1983,2282.2062823411693,2,140.7079509382303
1984,3024.792564334281,4,275.6732340704552
1985,1456.9745742224643,2,249.0
1986,922.55026295271,1,89.71462778364199
1987,1621.7100988668683,5,294.50435287390434
1988,220.9101275419918,0,10.189075855149081
1989,651.6764203239062,1,48.52053350245229
1990,1687.615467847386,4,151.68567874010805
1991,558.0567258839008,0,130.0
1992,952.0061891249052,2,162.0
1993,4968.807157163611,4,301.52857375025457
1994,291.51712394360777,0,12.547041725187224
1995,2155.265074570429,6,207.9286503573124
1996,5969.618450914482,7,471.2642467993977
1997,301.47591527786176,1,269.0
1998,554.6203121040105,0,377.0
1999,652.2155658448864,1,65.57457689972779
2000,583.1898295916156,0,23.0
2001,982.8139530172472,2,82.92462018433885
2002,301.0530857408331,0,235.30255576362944
2003,2186.631946525961,4,616.5224833080731
2004,931.159623583069,0,434.5091201835366
2005,1144.0147008911629,1,273.5406268687921
2006,792.5219839039303,2,253.0
2007,2113.400921638009,2,188.1276630180428
2008,463.707569187914,2,51.0
2009,1210.5281728706518,1,70.4378432233172
2010,744.5232717332174,1,70.628850734008
2011,294.0581773768331,0,20.0
2012,1088.552411242405,1,71.3666728998733
2013,4219.240378991468,3,269.76712381307067
2014,1245.406008662857,2,187.5748604454794
2015,4110.367663106354,4,264.7983352878809
2016,750.8995212394934,0,66.7321963354304
2017,305.6176074828928,1,50.795148360500264
2018,586.7458943342841,2,66.34766923147455
2019,3487.464292295276,6,272.19359681430626
2020,468.6937638534399,0,24.517364313395646
2021,5416.69466593921,9,800.6386527804134
2022,1583.494444483615,2,179.7006818808723
2023,3072.493049460941,3,201.31446007280059
2024,226.501625156836,1,30.840418440697047
2025,139.216721136674,0,5.0
2026,671.7622275086959,1,63.80221491262408
2027,733.3987232292429,2,71.06463882198871
2028,882.2758900978646,0,38.83185244269959
2029,1831.4865029956495,4,159.805959938496
2030,407.6766798824168,2,301.0
2031,1059.7172676598725,1,133.70693804378072
2032,3890.3289065614554,3,230.6913871675452
2033,979.817287848303,0,43.13649298329935
2034,6471.79474867884,11,552.6366878144298
2035,1710.5094087016942,1,101.229258958857
2036,647.3339920259893,1,72.66878805838081
2037,723.019449031981,0,216.0
2038,918.605912406972,0,123.87618244374401
2039,377.2254467558465,0,179.0
2040,743.4257686336621,0,31.923122277679013
2041,9164.537982742786,29,941.9158874356849
2042,1045.397803104716,4,257.0
2043,636.9848010657524,2,86.4418255045895
2044,2291.101811640615,2,143.44627500991038
2045,1263.836499613025,2,102.96613328211252
2046,600.700101813925,1,52.67573100688576
2047,632.8842492059736,0,88.96825308095997
2048,726.6449269203631,2,70.74597820030512
2049,908.6770240572542,1,89.20536491011087
2050,997.4644513842449,1,139.8769922496836
2051,1040.8789697719667,1,182.8848821972164
2052,1242.0310631772948,1,154.0
2053,1567.939810438071,0,94.72875950602244
2054,826.2233836030292,1,86.66069072175551
2055,2197.973508874893,2,165.56238958625732
2056,726.3135834128616,1,50.265721819901906
2057,1879.9960803858835,5,194.866839487829
2058,1712.0502268799955,3,144.28002532333159
2059,654.8595263301222,1,202.0
2060,1045.4952849089434,1,67.94800501196057
2061,1926.4403490281109,4,164.06446499687155
2062,2242.9301989862893,3,152.54575216938002
2063,1710.329994905294,3,127.94236679576649
2064,534.785224958608,0,121.0
2065,2463.7471365382453,6,225.62468733687152
2066,938.6154301151014,2,90.95282300600972
2067,263.3714669745588,0,6.595799817456422
2068,632.0389373840408,0,62.680094764165915
2069,2589.3878468048715,3,176.5087564079837
2070,309.9090047176203,0,535.0839439436292
2071,432.3481467981737,0,0.0
2072,858.6430621056257,2,76.78692516718932
2073,1314.2425272209696,2,105.87766969100052
2074,2628.684834942533,5,213.19734816322693
2075,2385.837598410206,5,209.0540746902716
2076,1328.589327038831,2,98.54916244591385
2077,68.98707156187433,0,2.9601892724072076
2078,662.8929485369937,1,97.0
2079,2520.1725914373865,2,224.0
2080,559.0144297431275,1,35.0
2081,456.0902929931588,1,93.15128083376307
2082,847.566138919058,3,92.62149138437647
2083,988.7127497218844,1,92.56004024593474
2084,406.5017234366343,1,183.0
2085,1014.1356438355896,1,262.0
2086,2115.8823752271755,6,205.6991365340679
2087,8171.0991862711635,9,540.5280950335956
2088,1491.6734189386475,0,93.03129266381882
2089,1636.7218588321966,2,213.76366267803542
2090,5217.393704374018,8,717.0591867356351
2091,1040.8950302512142,1,73.61015698593138
2092,228.42426424684663,2,90.0
2093,1688.0581204590646,4,307.5278274417505
2094,1300.8674418083906,1,91.24956347625768
2095,535.4661892421567,1,107.32533764749279
2096,1198.549464588577,6,174.32461070878978
2097,1152.545376391536,3,105.00387058129195
2098,1061.2108697152253,1,68.37974937030654
2099,851.7051462332813,2,281.0
2100,2508.069711800147,3,204.3854492014931
2101,3632.373959304897,6,172.0
2102,1036.5599033122394,1,67.74116654748238
2103,813.8057933061968,0,107.53726400681406
2104,587.5520194114118,1,525.0
2105,890.5319736384632,1,56.83171727923376
2106,1001.4670580573684,0,43.82787536539222
2107,2762.989832126234,4,297.21729917516467
2108,1135.6881842453556,0,103.85704978543853
2109,1037.7155302456829,1,70.33244347612506
2110,763.3308192614546,0,145.16681055841036
2111,511.8951794627631,0,48.0
2112,1276.6525619190097,2,142.44331076138508
2113,7143.877241489252,10,541.4202435697373
2114,1834.441469823636,2,122.5139237187911
2115,1760.4534464649282,2,187.047003057433
2116,408.3299856585969,2,36.0
2117,734.1358973226388,1,192.0
2118,2338.127954885156,4,178.1281946151007
2119,761.5690966548386,2,270.0
2120,934.6412743129,0,153.0
2121,581.5068367095832,1,83.97416974810416
2122,1406.6750308428843,1,91.40890542862418
2123,4045.238113948779,3,180.05029997542343
2124,598.8397271823189,1,46.173980174197766
2125,7442.014320439944,11,549.6051405022951
2126,980.7122061113396,1,67.93687603211298
2127,3023.0950229962477,4,203.72856712513115
2128,2492.4300410191486,3,176.91269720082892
2129,1788.7371911060616,1,120.70838487721696
2130,660.8763465208935,1,49.430682338550426
2131,1041.0687462309209,1,66.93560024871053
2132,2175.4067533217235,2,135.68673255316807
2133,1377.954521216933,2,292.0
2134,500.15393111019534,1,365.0
2135,2419.9012561428603,6,443.0
2136,2728.906168505628,2,151.74564464592356
2137,229.2545554020529,3,87.57119270116604
2138,2292.530368450512,2,346.64132824549694
2139,1912.2565092346556,3,144.5540669153906
2140,929.9855711828328,1,63.234939109065635
2141,1174.1790087296847,3,108.9241521311722
2142,6044.860306589108,13,536.7524770677617
2143,661.3588545976613,0,74.72923148577007
2144,731.6990099480306,1,266.3405301770063
2145,948.1213884478152,1,62.678835294242084
2146,1658.3879056956769,2,127.27587948939572
2147,1028.369924329554,1,64.5777290006803
2148,104.01947146002776,0,49.553149521040886
2149,553.5654480377095,1,50.28602762233184
2150,5929.722747116244,7,478.43826802380283
2151,316.4264245856538,1,128.0
2152,1010.4479391600796,2,83.96830637402138
2153,2049.7534605677592,5,187.95105770886065
2154,303.9578296657372,1,168.0
2155,1092.260086509408,1,85.0
2156,889.4937741422052,1,56.203117833214726
2157,622.8202822973567,2,369.0
2158,219.45813809360664,1,120.0
2159,972.144694038804,1,255.29088198075925
2160,976.8907832176012,2,198.44824935264967
2161,595.002211469918,0,29.623315508640232
2162,910.1203719802828,1,63.57381862690514
2163,736.1627692963335,0,34.192314958435766
2164,706.8185196265405,2,67.48447208976528
2165,4142.016669198821,10,367.15605736814143
2166,870.4512427540178,2,108.12504724852299
2167,1094.7461648560989,1,69.57940401987659
2168,0.0,0,0.0
2169,1536.3141110061888,2,159.59156637349878
2170,3620.761252849815,1,189.259588913539
2171,1182.0563958340244,3,16.0
2172,3101.4963528206986,0,130.72013697560956
2173,1679.8117745193956,3,58.0
2174,2849.19087756528,3,187.35771023038828
2175,956.1577091692792,0,57.995701100501705
2176,1455.7278257703344,2,113.84722537831404
2177,757.5189463758791,3,103.0
2178,2136.9445307804995,6,222.0868699368059
2179,2085.359432583694,2,133.84429157975583
2180,2831.970563536818,4,203.40022378845347
2181,351.70927998369626,1,40.3343412411715
2182,972.7330645927392,0,48.434246386573506
2183,809.227003076195,2,147.38650453597725
2184,849.4053873223712,2,371.0
2185,1181.2896669577062,1,73.09341664379767
2186,0.0,0,0.0
2187,1425.7534908307646,1,194.0
2188,5613.878167051374,8,408.6880528422991
2189,350.59517270196864,0,157.0
2190,1847.3232912140452,1,103.82353294508673
2191,2270.639515875322,3,161.88483472923684
2192,1006.3000947415258,0,40.15484376786102
2193,1955.704878353624,5,211.5531622182052
2194,1202.2713062117602,0,54.948487084276294
2195,1006.3124830429734,1,76.44040844106075
2196,2262.718539396965,0,96.35339491857876
2197,1034.018109393932,2,85.09921156890468
2198,1127.8178338985065,3,135.65583150147398
2199,429.94116429350896,0,20.631078898055918
2200,936.9132917027888,2,168.91807246193736
2201,2130.788119324428,4,171.51111391538083
2202,297.75446425807866,1,47.51905249062223
2203,2162.459238149237,4,170.56839755598872
2204,775.7354505219909,1,66.13532790259832
2205,497.6536321135766,0,23.25951314810193
2206,1816.634590886014,2,205.53063880362936
2207,1316.066496217158,2,224.05298852710177
2208,1159.9241500259266,3,141.82906066555034
2209,923.7132595730234,1,77.75565827556805
2210,932.4262078954986,1,63.02170227040542
2211,658.7265827907486,2,16.0
2212,784.123775546216,2,80.91531023674224
2213,709.4145904821349,1,34.0
2214,1180.4602813178562,2,141.81788973642094
2215,2686.655348692568,2,171.58733618967176
2216,508.7238123271545,1,43.23033987097879
2217,1291.9210028690854,3,79.0
2218,455.5923825192468,0,354.0
2219,819.1844801729064,1,63.60054046775583
2220,1687.4875668401205,3,158.78431523432485
2221,18968.22910139072,15,1081.258282708367
2222,5580.464708555327,8,399.48053349057335
2223,1488.069242429415,4,142.69000701750838
2224,594.8484325107268,3,80.85711931225813
2225,729.1996273809352,1,71.78508143849758
2226,289.2082749544143,1,33.68949715482894
2227,3301.792169013509,8,331.9776891314432
2228,1299.5177664316527,0,61.20746418686356
2229,2575.716307643009,3,177.73995700167958
2230,2507.754946186135,4,390.3839196643153
2231,1101.7486065127543,5,147.32071396632415
2232,5112.7176633028375,6,348.38057392490276
2233,2022.7775372488893,4,163.38438506451104
2234,2121.848923225028,5,188.15309189253043
2235,2481.269923913639,1,119.50365996302166
2236,1591.912081565176,3,160.09530943622022
2237,765.5031414002801,1,62.56653640621896
2238,873.5026616391808,2,192.0
2239,129.8183409580872,1,14.0
2240,555.1884217865793,1,41.791597506027934
2241,1019.3853273806296,0,130.0
2242,2356.4225168188373,3,308.8740745348689
2243,4846.8619360488765,4,278.07805246775985
2244,6216.237284045761,2,295.3637516393685
2245,6031.472037826276,4,354.2339479472683
2246,105.1503220564432,0,221.0
2247,1835.959145751036,2,120.45501214454112
2248,801.7659294994987,3,92.18932382376883
2249,399.6926570820447,1,35.821170598916254
2250,449.06041389063154,0,158.0
2251,621.4949572233083,1,51.0
2252,773.8545302489792,2,80.0
2253,450.3033549222755,1,33.0
2254,1268.988083693429,1,77.59642287620349
2255,935.405987936965,2,279.3957793031862
2256,1061.0749799427747,1,67.36405784862575
2257,2277.5765710726164,2,144.0403060179819
2258,935.4618217226072,1,58.90087999165051
2259,0.0,0,6.48862585345001
2260,469.4231576399641,1,68.0
2261,3945.8648451964095,2,220.74950660226025
2262,1231.4617637576202,1,272.70595402462624
2263,1021.4605395276614,1,67.36409491261144
2264,722.6337178050471,1,68.96061379356962
2265,1095.2898092475532,2,128.68504496281818
2266,2093.650647558342,4,30.0
2267,1762.3642493190723,1,100.60837948658764
2268,780.5352811359922,1,65.93966735889701
2269,1299.751685751521,2,106.21875534294445
2270,1846.6788422409177,3,139.57017037427812
2271,1113.762740662865,2,88.5414730119974
2272,1225.1624076084845,3,116.9553745063375
2273,2509.3501567209623,4,185.772446807178
2274,1069.9731219915118,2,84.74486293829978
2275,910.3257051312224,1,252.0
2276,886.0824779836837,1,63.68729209845473
2277,911.0629867838812,2,80.8908620080136
2278,1175.0446320104502,0,55.04560611649729
2279,731.5975552261002,0,175.0
2280,570.2796956990852,0,63.0
2281,1186.6062827882688,2,91.40806824444596
2282,1133.8280594185414,4,136.5808647584174
2283,1123.0905948327286,3,151.13975367896592
2284,165.10418858742796,0,107.0
2285,0.0,0,0.0
2286,1020.1683154818368,0,49.01977101459207
2287,937.085861000236,0,43.24072114523742
2288,1888.604530499447,4,160.55888721045378
2289,303.49345327603027,1,32.744261927744034
2290,2667.028386625061,1,158.97877187897473
2291,1418.413149647649,3,121.95053804075742
2292,924.8048523160644,1,76.99642517330334
2293,1089.6852399995091,1,216.04014213082456
2294,601.3647270439105,2,74.0
2295,776.4919626858562,1,51.96430031507957
2296,1993.7314441085875,0,84.52652461494304
2297,1971.0406235133928,4,171.56735889558348
2298,874.6794169069641,2,188.0
2299,1974.7789591559383,2,257.0
2300,1027.5864167103068,3,139.67260188250728
2301,288.16788545910435,2,55.357767028059705
2302,1455.179101966139,2,110.4786020239263
2303,1186.682366373213,2,91.8351862992993
2304,1262.5941894087332,2,330.6844823508734
2305,4698.9781106941455,6,332.24696422510584
2306,697.2843962944145,1,284.61356188032585
2307,904.8426515229452,1,60.22838980555657
2308,850.542852670999,1,167.72725988653167
2309,377.34542387991394,0,93.42477839948542
2310,1260.7638821988055,1,187.87956319563074
2311,1185.616028831986,0,51.99772549125123
2312,1577.46093905337,1,94.90195196652137
2313,1098.6637609305974,1,114.0
2314,1863.9524513113345,3,163.72710773352117
2315,1773.520193634204,1,101.88011838221763
2316,765.9123828954333,1,53.714982507926536
2317,0.0,0,0.0
2318,1492.313162948013,3,126.87806005872204
2319,560.7981885169091,0,61.0
2320,2266.153673792895,3,161.33690106970073
2321,927.8292398704708,2,147.0
2322,2925.383100532488,1,146.3369872214977
2323,1440.5392849465911,3,122.99904793138894
2324,829.096779887351,1,231.0
2325,1947.2118893864567,3,146.14470303811171
2326,6626.898407643092,6,384.4775205752895
2327,1418.266903022943,3,120.68940739805305
2328,835.4204634170378,0,43.28460812628287
2329,1078.1778709050438,0,51.14348321334999
2330,2310.0181840477885,0,87.59335216917017
2331,1191.3043889431067,1,71.97432139578476
2332,466.7283481780323,0,230.0
2333,1121.8488037785355,3,284.0
2334,1954.1674534436197,0,79.92109243787804
2335,3779.843209928,6,289.9757144861746
2336,2127.494394529205,1,118.3367445854782
2337,610.9821810466202,0,36.067475552130325
2338,793.926021770333,0,214.0
2339,2117.310173131035,4,315.72983829906553
2340,2062.9963512464237,2,175.0
2341,1323.0265030783526,1,83.64896278781418
2342,2974.879497635889,5,229.79331609835222
2343,885.606973176119,0,162.2768906559911
2344,572.5087789278627,0,59.93503886481849
2345,2685.0710661281937,3,183.00160640587728
2346,668.8581238378557,1,98.0
2347,822.8671001328933,1,67.50195515754545
2348,1066.2456060194104,1,68.76240397401672
2349,956.5966512696256,0,214.0
2350,6102.392805968348,11,498.005782524415
2351,543.9823807967705,1,47.03095694980304
2352,2352.681496421622,2,145.38852792822172
2353,853.0692751117257,1,162.2945595807551
2354,137.3410920116717,1,23.487575508764465
2355,1326.4671448375054,0,80.82913101245107
2356,795.3315009530611,1,165.0
2357,655.4338182103418,0,121.0
2358,651.1224009823119,1,51.125493934220195
2359,1957.7529863343136,4,208.84825952597527
2360,1028.869639502302,2,81.3125184072768
2361,181.7595906979537,0,48.25424689734425
2362,1086.049685459844,2,50.0
2363,1694.4409572370312,1,96.97942416514795
2364,3271.1457086456885,7,278.61417816120564
2365,0.0,0,3.3249828802503156
2366,192.25259701655608,0,0.10802565081845295
2367,935.9957660425064,2,86.38238946663158
2368,1034.9046967612967,2,127.43762028996147
2369,2316.9155465926924,3,161.9136088373387
2370,429.0279284496765,1,108.47823904272973
2371,1124.9014145636288,2,88.43704373510623
2372,0.0,0,0.0
2373,696.9116134156218,1,51.018112181635786
2374,2120.804221974944,5,186.42626969023655
2375,373.4885292001648,0,17.46690932623267
2376,932.5298739069792,2,155.65915163937296
2377,1607.6859393197778,3,170.92174890968266
2378,2420.221956737761,2,155.0295767315658
2379,4204.905197434756,4,281.57046151760613
2380,2430.0247567570023,4,180.8748046760699
2381,2912.621269714024,6,243.92719911412138
2382,3318.684168944212,7,282.63062932594784
2383,285.1610029446769,1,146.6942678091677
2384,1396.7835727851366,1,80.22691625800525
2385,3085.927869715573,2,222.57937042978205
2386,818.2023633426419,1,55.74530099047249
2387,3504.997014404021,1,181.36585298551768
2388,123.03049065390717,0,66.63447393639113
2389,947.3563802731458,1,56.0
2390,661.7210670420563,1,136.0
2391,358.59731899420143,0,351.0
2392,2142.9029499563608,1,123.8159422563066
2393,235.5928340678511,0,15.976128721549905
2394,809.1357152521201,2,86.00478903277516
2395,506.6042070603162,2,95.64740434835538
2396,925.5088383051564,1,130.0
2397,1012.2201873318523,1,67.2539944948813
2398,1196.6600310473032,1,75.66255481978381
2399,2112.34051228951,2,135.7888021942599
2400,1950.7384450493853,1,253.5552329132606
2401,808.7286887508201,0,37.975058209142205
2402,827.1343723780258,2,76.0641207426534
2403,4901.10221820933,6,342.1054960219191
2404,988.0178892760048,1,63.12598758504048
2405,835.0744714023467,1,55.60671239219406
2406,374.7857204669865,0,95.0
2407,2346.0805140009106,3,168.1920842180265
2408,1038.189631024222,1,98.45084047443542
2409,2664.2900429282818,5,347.6354560540812
2410,1719.9494789768075,2,125.96069733365634
2411,1501.385434280547,3,123.40978872736544
2412,1169.1110654833392,2,90.43312484390081
2413,613.6805834635659,0,41.66948421206624
2414,1587.7095398038566,2,123.21846342917421
2415,244.11373405446443,1,32.578026885488455
2416,2118.0816758569003,4,382.3059062077721
2417,1986.961648072874,2,178.3486608468065
2418,1396.1708394138043,1,84.61861597426572
2419,1278.3893317263264,2,93.63266815933572
2420,1061.6006674445744,0,49.05404173146159
2421,2553.6616239346936,4,913.1973386281888
2422,1329.4971005130644,1,77.76562852629644
2423,1039.751230196142,1,75.29816887740274
2424,1566.9612203853212,4,170.79208011370974
2425,501.0532692851023,1,35.93256119142116
2426,457.1194598377196,0,19.16626348781979
2427,213.6475636653355,1,32.140161802330056
2428,937.2011572159156,1,1730.958379462035
2429,1000.2363873669244,0,47.1094311562743
2430,839.6163665454895,1,61.527017696838435
2431,1498.562748222847,4,144.31909170431373
2432,1045.7855890883336,2,160.0
2433,460.2403463704883,0,27.03979978466917
2434,641.7125759523713,0,28.746658190589425
2435,2534.073510076317,5,201.27091986021938
2436,160.8334653703002,0,6.491195692383972
2437,1668.3868168222125,2,122.18845222021712
2438,632.3533908783476,0,152.59749957994947
2439,1542.7473714165424,3,130.6641641016303
2440,1778.4281584875805,7,269.9148322915063
2441,1607.9608821600627,3,132.08935680233503
2442,2148.771738511033,1,127.70885923264744
2443,1266.3946123527746,2,99.27475730550981
2444,1552.4612676179115,2,101.58364033794712
2445,0.0,0,0.0
2446,80.44614321344429,1,23.673783933193395
2447,445.9744984839226,0,112.0
2448,2669.5872225122293,5,215.48456062799897
2449,1245.4839278512034,0,57.87199525538407
2450,493.27163552712943,0,185.3110511572217
2451,1145.659653080748,1,96.96215999272306
2452,581.9351255314723,1,45.704657169187904
2453,931.9629782772888,1,70.18218949739433
2454,1138.2814110010484,3,139.1264475923928
2455,2532.987937617637,5,212.81684327370496
2456,2759.4926559495884,5,222.07963807865363
2457,823.7415138081213,0,80.29965940617858
2458,1116.8704268739134,1,65.4281080234969
2459,1856.104456678192,2,131.09179252185533
2460,0.0,0,103.45479689631871
2461,1795.6922850965664,4,156.9561725364924
2462,1224.484785622091,2,135.12124261159258
2463,1613.3233947371373,2,108.35393167575268
2464,2194.752511926934,3,149.99284182756782
2465,2098.995762302775,4,173.79920166739018
2466,5044.314744995252,2,254.8071155790951
2467,2992.865510027704,4,208.36433328143121
2468,5056.695965503713,6,347.8837223418883
2469,2549.5472010947915,2,160.42387919535065
2470,1125.447775682744,1,93.16746744440334
2471,1185.9029034321763,2,110.08438939196164
2472,941.8016876426136,1,62.639056595410516
2473,0.0,0,0.0
2474,3896.917486746196,4,231.05244241452382
2475,444.3873653751888,0,428.0
2476,2344.8152181995906,4,66.0
2477,677.679302258103,1,242.0
2478,315.62354317615177,0,24.878611737633765
2479,4444.392875195262,8,362.19315202148215
2480,587.7405475860504,2,61.20170910196071
2481,2043.0263398413863,1,274.4240499128359
2482,396.9401690701736,0,21.111294768772737
2483,1744.880181221034,3,152.69752451919342
2484,303.48118145731803,0,64.0
2485,1059.5873334988846,4,127.40220447798839
2486,1987.0721714845888,2,221.20414562466104
2487,752.3029267985544,2,71.72812167612355
2488,4467.0080817941,5,300.1346536847388
2489,1458.1742551566172,4,139.46820933783002
2490,1155.4100127913246,2,201.21232615911632
2491,2949.683382345426,2,175.05257474074565
2492,549.228808573673,0,33.78336726880334
2493,1440.6027154261308,1,94.64767026946188
2494,1416.9082751585834,1,83.77300855238815
2495,640.2472522907924,1,49.42865830724428
2496,857.1271861864219,1,110.0
