mgra,free_spaces,paid_spaces,spaces,hourly,daily,monthly,hourly_imputed,daily_imputed,monthly_imputed,imputed,imputed_types,cost_types
1367,169.0,111.0,280.0,5.0,12.0,150.0,5.0,12.0,150.0,False,,hourly & daily & monthly
1369,488.0,156.0,644.0,1.0,14.0,,1.0,14.0,122.64424036085828,True,monthly,hourly & daily
1370,85.0,212.0,297.0,,,,3.4414466248126065,18.0886433476662,135.71857498419473,True,hourly & daily & monthly,None
1373,85.0,0.0,85.0,,,,2.6802531731771357,17.422266703033216,143.82210755102028,True,hourly & daily & monthly,None
1390,60.0,0.0,60.0,,,,2.7351925348053006,17.840422154463607,144.9956086860327,True,hourly & daily & monthly,None
1391,383.0,0.0,383.0,,,,2.025375982569415,12.437853721982982,129.83397402167205,True,hourly & daily & monthly,None
1412,75.0,0.0,75.0,,,,2.702228917828402,17.58952888360537,144.29150800502524,True,hourly & daily & monthly,None
1415,50.0,65.0,115.0,1.25,,,1.25,16.65643170221307,139.66698247464248,True,daily & monthly,hourly
1419,155.0,1.0,156.0,,,,2.530013495767499,16.254574725087718,140.49808016276458,True,hourly & daily & monthly,None
1426,385.0,81.0,466.0,1.25,,,1.25,11.695463980785302,124.59990715499742,True,daily & monthly,hourly
1430,70.0,0.0,70.0,,,,2.7132167901540343,17.67315997389145,144.52620823202773,True,hourly & daily & monthly,None
1433,103.0,32.0,135.0,,,,2.755593957580024,17.221779931910206,141.75401200674332,True,hourly & daily & monthly,None
1434,146.0,6.0,152.0,,,,2.567744341699758,16.420827117900608,140.72941952026468,True,hourly & daily & monthly,None
1437,56.0,57.0,113.0,1.25,,,1.25,16.56834076309194,139.7708518307606,True,daily & monthly,hourly
1444,5.0,68.0,73.0,1.25,,,1.25,17.32235671327656,141.4586846072127,True,daily & monthly,hourly
1449,123.0,0.0,123.0,,,,2.596745343502324,16.786670416859025,142.03838582580136,True,hourly & daily & monthly,None
1453,33.0,0.0,33.0,,,,2.794527045363717,18.292030042008427,146.26298991184615,True,hourly & daily & monthly,None
1455,71.0,66.0,137.0,1.25,,,1.25,16.345445940517266,138.7226138736835,True,daily & monthly,hourly
1460,40.0,100.0,140.0,,,,3.1381975390302235,18.48927512156687,142.11198857195512,True,hourly & daily & monthly,None
1467,11.0,37.0,48.0,1.25,,,1.25,17.236381357595167,142.5998629629709,True,daily & monthly,hourly
1477,6.0,263.0,269.0,1.25,,,1.25,17.289615779278005,132.62128601021752,True,daily & monthly,hourly
1480,16.0,91.0,107.0,,32.0,,6.23909857797984,32.0,165.59625757467126,True,hourly & monthly,daily
1485,700.0,89.0,789.0,1.03692469036456,,,1.03692469036456,6.8401040176412735,110.34322882344475,True,daily & monthly,hourly
1487,135.0,0.0,135.0,,,,2.570374449920806,16.585955800172435,141.4751052809954,True,hourly & daily & monthly,None
1492,,550.0,,1.25,,,1.25,17.35204377145621,119.93440748455208,True,daily & monthly,hourly
1503,183.0,0.0,183.0,,,,2.46489087559473,15.783097333426092,139.2219831017715,True,hourly & daily & monthly,None
1504,420.0,96.0,516.0,,,,2.288757101685228,12.1207391155866,124.42766816064963,True,hourly & daily & monthly,None
1508,35.0,140.0,175.0,20.0,22.8160919540229,,20.0,22.8160919540229,155.80531357558755,True,monthly,hourly & daily
1509,184.0,40.0,224.0,1.0,,,1.0,14.450578588164255,134.57894752312154,True,daily & monthly,hourly
1510,418.0,49.0,467.0,1.09375,,,1.09375,11.069638622465872,124.33163572435247,True,daily & monthly,hourly
1520,118.0,0.0,118.0,,,,2.6077332158279583,16.8703015071451,142.27308605280385,True,hourly & daily & monthly,None
1540,6.0,137.0,143.0,1.25,,,1.25,17.301205497252237,138.30393531259378,True,daily & monthly,hourly
1542,14.0,53.0,67.0,10.0,8.0,,10.0,8.0,131.95303851132564,True,monthly,hourly & daily
1543,331.0,348.0,679.0,,,,3.3891560866859227,14.401480609695351,118.97283122563336,True,hourly & daily & monthly,None
1552,218.0,13.0,231.0,1.25,,,1.25,14.174064521967694,134.81805714429268,True,daily & monthly,hourly
1559,14.0,142.0,156.0,8.46774193548385,23.4677419354838,,8.46774193548385,23.4677419354838,151.21919528927634,True,monthly,hourly & daily
1570,5.0,89.0,94.0,1.25,,,1.25,17.32042509361419,140.51157639015,True,daily & monthly,hourly
1577,127.0,23.0,150.0,,,,2.67053735407397,16.792061124000725,140.97146880911924,True,hourly & daily & monthly,None
1579,137.0,81.0,218.0,,,,2.856812648077691,16.807109534884763,138.2850641623035,True,hourly & daily & monthly,None
1606,395.0,86.0,481.0,3.125,32.5,195.0,3.125,32.5,195.0,False,,hourly & daily & monthly
1607,60.0,59.0,119.0,1.25,,,1.25,16.508938936494168,139.50936186538883,True,daily & monthly,hourly
1612,77.0,0.0,77.0,,,,2.6978337688981484,17.55607644749094,144.19762791422426,True,hourly & daily & monthly,None
1617,290.0,0.0,290.0,,,,2.2297504078261867,13.993392001304024,134.1993982439183,True,hourly & daily & monthly,None
1618,217.0,0.0,217.0,,,,2.3901733437804276,15.214405919480761,137.6260215581546,True,hourly & daily & monthly,None
1625,14.0,1.0,15.0,,,,2.8398714953503466,18.612971471155113,147.1166265642347,True,hourly & daily & monthly,None
1627,246.0,164.0,410.0,1.25,,,1.25,13.745650217033528,126.80887378013855,True,daily & monthly,hourly
1632,0.0,246.0,246.0,5.625,17.5,,5.625,17.5,136.07945684634217,True,monthly,hourly & daily
1634,103.0,0.0,103.0,,,,2.6406968328048586,17.12119477800334,142.97718673381132,True,hourly & daily & monthly,None
1662,102.0,13.0,115.0,,,,2.6895713642098946,17.17878371483522,142.52721204634045,True,hourly & daily & monthly,None
1663,60.0,0.0,60.0,,,,2.7351925348053006,17.840422154463607,144.9956086860327,True,hourly & daily & monthly,None
1666,66.0,3.0,69.0,1.25,,,1.25,16.425263128029883,141.77805000336454,True,daily & monthly,hourly
1669,76.0,0.0,76.0,,,,2.700031343363275,17.572802665548156,144.24456795962476,True,hourly & daily & monthly,None
1681,56.0,0.0,56.0,,,,2.743982832665806,17.907327026692467,145.1833688676347,True,hourly & daily & monthly,None
1683,102.0,0.0,102.0,,,,2.6428944072699827,17.13792099606055,143.02412677921183,True,hourly & daily & monthly,None
1704,204.0,32.0,236.0,1.25,,,1.25,14.37957938595411,134.56066184958758,True,daily & monthly,hourly
1707,17.0,120.0,137.0,,,,3.2605524547126135,18.93684385807462,142.42712541174907,True,hourly & daily & monthly,None
1709,152.0,0.0,152.0,,,,2.533015684013654,16.301610093199773,140.67712450918694,True,hourly & daily & monthly,None
1710,116.0,6.0,122.0,1.25,,,1.25,15.684763897108784,139.50163404456922,True,daily & monthly,hourly
1711,81.0,7.0,88.0,0.5,,,0.5,15.529765444551455,139.52324267234664,True,daily & monthly,hourly
1716,6.0,0.0,6.0,,,,2.8538615559221356,18.74363792955325,147.53037113765959,True,hourly & daily & monthly,None
1717,109.0,32.0,141.0,,,,2.742408510789263,17.121422623566907,141.47237173434033,True,hourly & daily & monthly,None
1726,110.0,0.0,110.0,,,,2.625313811548971,17.004111251602826,142.64860641600782,True,hourly & daily & monthly,None
1729,8.0,240.0,248.0,4.0,24.0,170.0,4.0,24.0,170.0,False,,hourly & daily & monthly
1739,145.0,0.0,145.0,,,,2.54839870526954,16.418693619600283,141.00570482699044,True,hourly & daily & monthly,None
1753,234.0,197.0,431.0,1.25,,,1.25,13.920268403168155,125.83442841599445,True,daily & monthly,hourly
1761,69.0,121.0,190.0,,,,3.1498691176752556,18.070223805159,139.94801884070233,True,hourly & daily & monthly,None
1770,42.0,342.0,384.0,2.397038246268655,23.125,,2.397038246268655,23.125,138.02114226142814,True,monthly,hourly & daily
1774,54.0,62.0,116.0,,,,2.970991160847943,18.13566319850145,142.90734792474143,True,hourly & daily & monthly,None
1776,64.0,0.0,64.0,,,,2.7264022369447933,17.773517282234742,144.80784850443072,True,hourly & daily & monthly,None
1783,60.0,0.0,60.0,,,,2.7351925348053006,17.840422154463607,144.9956086860327,True,hourly & daily & monthly,None
1784,259.0,0.0,259.0,,,,2.2978752162451106,14.511904761077709,135.65453965133372,True,hourly & daily & monthly,None
1788,75.0,0.0,75.0,,,,2.702228917828402,17.58952888360537,144.29150800502524,True,hourly & daily & monthly,None
1793,104.0,54.0,158.0,1.25,,,1.25,15.858002354913147,137.85068281109463,True,daily & monthly,hourly
1802,33.0,263.0,296.0,,,,3.7388377896096094,19.118714275680478,136.21002262375598,True,hourly & daily & monthly,None
1812,303.0,46.0,349.0,1.25,,,1.25,12.91264953470753,129.68984909738586,True,daily & monthly,hourly
1814,9.0,97.0,106.0,,,,3.1955507420014766,18.99835802316179,143.6818026100332,True,hourly & daily & monthly,None
1818,280.0,0.0,280.0,,,,2.251726152477453,14.160654181876183,134.66879869792328,True,hourly & daily & monthly,None
1826,146.0,0.0,146.0,,,,2.546201130804415,16.401967401543068,140.95876478158993,True,hourly & daily & monthly,None
1842,139.0,198.0,337.0,1.719382591093115,4.67611336032388,,1.719382591093115,4.67611336032388,113.53551985841862,True,monthly,hourly & daily
1848,151.0,11.0,162.0,1.25,,,1.25,15.166147687986825,137.77735173867524,True,daily & monthly,hourly
1861,86.0,72.0,158.0,20.0,30.0,,20.0,30.0,169.02470810803464,True,monthly,hourly & daily
1862,168.0,128.0,296.0,12.0,22.0,,12.0,22.0,148.33188501921282,True,monthly,hourly & daily
1865,0.0,1.0,1.0,,,,2.870637537862119,18.847138523956126,147.77378719984168,True,hourly & daily & monthly,None
1874,450.0,36.0,486.0,1.25,,,1.25,10.737312894944534,123.84597554258093,True,daily & monthly,hourly
1881,300.0,0.0,300.0,,,,2.2077746631749204,13.826129820731868,133.72999778991334,True,hourly & daily & monthly,None
1884,143.0,42.0,185.0,,,,2.703596330467198,16.584164070217476,139.49416808851467,True,hourly & daily & monthly,None
1885,150.0,14.0,164.0,,,,2.587678325033043,16.37906853414846,140.2358656568957,True,hourly & daily & monthly,None
1886,152.0,0.0,152.0,,,,2.533015684013654,16.301610093199773,140.67712450918694,True,hourly & daily & monthly,None
1889,139.0,128.0,267.0,5.0,5.0,,5.0,5.0,118.87184283358478,True,monthly,hourly & daily
1900,55.0,50.0,105.0,1.25,,,1.25,16.58378910201783,140.12937686548005,True,daily & monthly,hourly
1901,977.0,983.0,,1.25,,,1.25,2.8482526197722446,58.56855515902758,True,daily & monthly,hourly
1916,154.0,0.0,154.0,,,,2.5286205350834003,16.268157657085347,140.58324441838596,True,hourly & daily & monthly,None
1920,9.0,346.0,355.0,3.625,24.0,191.5,3.625,24.0,191.5,False,,hourly & daily & monthly
1931,244.0,55.0,299.0,1.25,,,1.25,13.785285174310328,131.81046102200406,True,daily & monthly,hourly
1939,355.0,942.0,,19.5,9.0,,19.5,9.0,91.67080411091344,True,monthly,hourly & daily
1951,276.0,0.0,276.0,,,,2.2605164503379584,14.227559054105043,134.85655887952527,True,hourly & daily & monthly,None
1953,46.0,44.0,90.0,1.25,,,1.25,16.717581184695845,140.78537987449954,True,daily & monthly,hourly
1963,284.0,37.0,321.0,1.25,,,1.25,13.194762220102604,130.90937623725728,True,daily & monthly,hourly
1965,549.0,13.0,562.0,1.25,,,1.25,9.273786373579279,120.64387726806116,True,daily & monthly,hourly
1967,60.0,42.0,102.0,,,,2.8859950110727053,17.972440168966365,143.39019185675596,True,hourly & daily & monthly,None
1974,416.0,38.0,454.0,,,,2.089296360890746,12.005333396359267,126.83243253506237,True,hourly & daily & monthly,None
1975,135.0,54.0,189.0,1.25,,,1.25,15.39906391805502,136.5231916444385,True,daily & monthly,hourly
1976,525.0,439.0,964.0,,,,3.2895653390307413,11.442633338018174,106.38805928783721,True,hourly & daily & monthly,None
1978,12.0,128.0,140.0,,,,3.300264608232038,19.045621236837412,142.35603195698457,True,hourly & daily & monthly,None
1982,192.0,42.0,234.0,,,,2.5959151816759953,15.76457938541391,137.1941058638903,True,hourly & daily & monthly,None
1985,211.0,38.0,249.0,,,,2.5397991262416952,15.434208098088462,136.45514184216435,True,hourly & daily & monthly,None
1991,0.0,130.0,130.0,1.25,,,1.25,17.390676164703635,138.8765718258062,True,daily & monthly,hourly
1992,6.0,156.0,162.0,1.25,,,1.25,17.299457841367232,137.44702787810849,True,daily & monthly,hourly
1997,247.0,22.0,269.0,1.25,,,1.25,13.74390717952161,133.17030704743541,True,daily & monthly,hourly
1998,317.0,60.0,377.0,,,,2.3858480062212037,13.730381277334576,130.63856440485236,True,hourly & daily & monthly,None
2000,23.0,0.0,23.0,,,,2.8165027900149835,18.459292222580586,146.73239036585113,True,hourly & daily & monthly,None
2006,14.0,239.0,253.0,3.625,28.0,,3.625,28.0,151.41841859244278,True,monthly,hourly & daily
2008,4.0,47.0,51.0,,,,3.0270118568659137,18.924824810468387,145.82771334807944,True,hourly & daily & monthly,None
2011,0.0,20.0,20.0,,,,2.9388577056973735,18.906860959088334,147.04752720564505,True,hourly & daily & monthly,None
2025,2.0,3.0,5.0,,,,2.8734234592303136,18.819972659960875,147.60345868859892,True,hourly & daily & monthly,None
2030,231.0,70.0,301.0,1.25,,,1.25,13.976363500146373,131.69064499675517,True,daily & monthly,hourly
2037,47.0,169.0,216.0,1.25,,,1.25,16.6912789829052,135.1050086677134,True,daily & monthly,hourly
2039,179.0,0.0,179.0,,,,2.4736811734552373,15.850002205654956,139.40974328337353,True,hourly & daily & monthly,None
2042,155.0,102.0,257.0,,,,2.8926575458391146,16.57204661710626,136.63743493045618,True,hourly & daily & monthly,None
2052,154.0,0.0,154.0,,,,2.5286205350834003,16.268157657085347,140.58324441838596,True,hourly & daily & monthly,None
2059,15.0,187.0,202.0,1.25,,,1.25,17.16336621147211,135.66351508687148,True,daily & monthly,hourly
2064,48.0,73.0,121.0,20.0,30.0,,20.0,30.0,169.73211801121144,True,monthly,hourly & daily
2066,0.0,,,6.3888248847926,28.8594470046082,12.442396313364,6.3888248847926,28.8594470046082,12.442396313364,False,,hourly & daily & monthly
2078,97.0,0.0,97.0,1.25,,,1.25,15.96660063683781,140.58586001057452,True,daily & monthly,hourly
2079,224.0,0.0,224.0,,,,2.374790322524541,15.097322393080258,137.29744124035113,True,hourly & daily & monthly,None
2080,35.0,0.0,35.0,,,,2.7901318964334645,18.258577605893993,146.16910982104514,True,hourly & daily & monthly,None
2084,91.0,92.0,183.0,,,,2.9973969601149766,17.611091712172158,140.02383993829676,True,hourly & daily & monthly,None
2085,195.0,67.0,262.0,1.25,,,1.25,14.509600211196062,133.3675488157703,True,daily & monthly,hourly
2092,54.0,36.0,90.0,,,,2.8776372469681193,18.05393776095212,143.90117739048418,True,hourly & daily & monthly,None
2099,197.0,84.0,281.0,1.25,,,1.25,14.478427587678226,132.51519757246524,True,daily & monthly,hourly
2101,172.0,0.0,172.0,,,,2.489064194711123,15.967085732055462,139.738323601177,True,hourly & daily & monthly,None
2104,52.0,473.0,525.0,2.875,25.0,,2.875,25.0,135.09522582960685,True,monthly,hourly & daily
2111,48.0,0.0,48.0,,,,2.7615634283868187,18.04113677115019,145.55888923083867,True,hourly & daily & monthly,None
2116,24.0,12.0,36.0,,,,2.8573916373405432,18.48028543723844,146.2267597978001,True,hourly & daily & monthly,None
2117,12.0,180.0,192.0,6.125,16.0,190.0,6.125,16.0,190.0,False,,hourly & daily & monthly
2119,131.0,139.0,270.0,1.25,,,1.25,15.45046332033725,132.8609475676933,True,daily & monthly,hourly
2120,153.0,0.0,153.0,,,,2.530818109548529,16.284883875142558,140.63018446378646,True,hourly & daily & monthly,None
2133,249.0,43.0,292.0,1.24999999999999,,,1.24999999999999,13.712366628449026,132.13755423897553,True,daily & monthly,hourly
2134,190.0,175.0,365.0,4.6194134078212254,17.2067039106145,,4.6194134078212254,17.2067039106145,134.536791634402,True,monthly,hourly & daily
2135,228.0,215.0,443.0,,,,3.1379650817471796,15.706224023663143,128.89147586126097,True,hourly & daily & monthly,None
2151,124.0,4.0,128.0,,,,2.6089099096340935,16.782517343040166,141.83854893951735,True,hourly & daily & monthly,None
2154,24.0,144.0,168.0,,,,3.3313422770381025,18.89519919710426,141.1811640486446,True,hourly & daily & monthly,None
2155,78.0,7.0,85.0,,,,2.7207699404775902,17.561353231850852,143.88311839727763,True,hourly & daily & monthly,None
2157,288.0,81.0,369.0,1.25,,,1.25,13.131497154180092,128.75366983776013,True,daily & monthly,hourly
2158,19.0,101.0,120.0,5.0,15.0,,5.0,15.0,138.01308283149856,True,monthly,hourly & daily
2171,14.0,2.0,16.0,1.25,,,1.25,17.19518732658382,144.04990977097967,True,daily & monthly,hourly
2173,58.0,0.0,58.0,,,,2.739587683735554,17.87387459057804,145.08948877683372,True,hourly & daily & monthly,None
2177,89.0,14.0,103.0,1.25,,,1.25,16.08374861603703,140.2970328981214,True,daily & monthly,hourly
2184,327.0,44.0,371.0,0.5,,,0.5,11.884463551215296,127.32024345281289,True,daily & monthly,hourly
2186,82.0,0.0,82.0,,,,2.6868458965725153,17.472445357204865,143.96292768722176,True,hourly & daily & monthly,None
2187,194.0,0.0,194.0,,,,2.4407175564783388,15.599108934796721,138.70564260236605,True,hourly & daily & monthly,None
2189,140.0,17.0,157.0,1.25,,,1.25,15.328444919410828,137.97779464362748,True,daily & monthly,hourly
2211,16.0,0.0,16.0,,,,2.8318858112708694,18.57637574898109,147.0609706836546,True,hourly & daily & monthly,None
2213,34.0,0.0,34.0,,,,2.7923294708985904,18.27530382395121,146.21604986644564,True,hourly & daily & monthly,None
2217,35.0,44.0,79.0,2.5,,,2.5,18.002201591363924,143.64321067782456,True,daily & monthly,hourly
2218,2.0,352.0,354.0,2.125,12.0,200.0,2.125,12.0,200.0,False,,hourly & daily & monthly
2238,7.0,185.0,192.0,2.125,10.0,,2.125,10.0,125.22130188031238,True,monthly,hourly & daily
2239,14.0,0.0,14.0,,,,2.836280960201123,18.609828185095527,147.1548507744556,True,hourly & daily & monthly,None
2241,84.0,46.0,130.0,1.25,,,1.25,16.154827524124638,139.06793185537592,True,daily & monthly,hourly
2246,97.0,124.0,221.0,1.25,,,1.25,15.95519488264095,134.99341149077569,True,daily & monthly,hourly
2250,124.0,34.0,158.0,1.25,,,1.25,15.563752678584812,137.89624472289694,True,daily & monthly,hourly
2251,5.0,46.0,51.0,0.5,,,0.5,16.65131754448043,141.01882188517973,True,daily & monthly,hourly
2252,52.0,28.0,80.0,1.25,,,1.25,16.630226100684194,141.25005236092724,True,daily & monthly,hourly
2253,0.0,33.0,33.0,0.932427270419756,,,0.932427270419756,17.11460323302869,142.64492737901844,True,daily & monthly,hourly
2259,36.0,2.0,38.0,,,,2.7951153922667857,18.248137959955958,146.0457213552029,True,hourly & daily & monthly,None
2260,68.0,0.0,68.0,,,,2.717611939084287,17.70661241000588,144.62008832282874,True,hourly & daily & monthly,None
2266,30.0,0.0,30.0,,,,2.8011197687590976,18.342208696180073,146.40381004804763,True,hourly & daily & monthly,None
2275,6.0,246.0,252.0,7.35692771084335,33.4638554216867,,7.35692771084335,33.4638554216867,161.6767270841331,True,monthly,hourly & daily
2279,175.0,0.0,175.0,,,,2.4824714713157428,15.916907077883817,139.5975034649755,True,hourly & daily & monthly,None
2280,38.0,25.0,63.0,1.25,,,1.25,16.837764566221658,141.9848656745735,True,daily & monthly,hourly
2284,107.0,0.0,107.0,,,,2.6319065349443513,17.054289905774475,142.78942655220933,True,hourly & daily & monthly,None
2294,45.0,29.0,74.0,1.25,,,1.25,16.733765378731214,141.50470803952862,True,daily & monthly,hourly
2298,146.0,42.0,188.0,1.25,,,1.25,15.23731857796312,136.59335108721848,True,daily & monthly,hourly
2299,247.0,10.0,257.0,,,,2.36015146131887,14.74405223836019,135.83557809393093,True,hourly & daily & monthly,None
2313,114.0,0.0,114.0,,,,2.6165235136884637,16.937206379373965,142.46084623440584,True,hourly & daily & monthly,None
2319,19.0,42.0,61.0,1.25,,,1.25,17.11748572251094,142.03178264093873,True,daily & monthly,hourly
2321,147.0,0.0,147.0,,,,2.544003556339287,16.38524118348585,140.91182473618943,True,hourly & daily & monthly,None
2324,104.0,127.0,231.0,2.440789473684205,34.1052631578947,,2.440789473684205,34.1052631578947,163.55785573287199,True,monthly,hourly & daily
2332,208.0,22.0,230.0,,,,2.488943287249491,15.434094175306672,137.20754934189983,True,hourly & daily & monthly,None
2333,229.0,55.0,284.0,1.5,,,1.5,14.231706416669237,132.93015256761095,True,daily & monthly,hourly
2338,203.0,11.0,214.0,,,,2.4604352729336623,15.483149118937266,137.86271588133195,True,hourly & daily & monthly,None
2340,175.0,0.0,175.0,,,,2.4824714713157428,15.916907077883817,139.5975034649755,True,hourly & daily & monthly,None
2346,98.0,0.0,98.0,,,,2.651684705130491,17.204825868289415,143.2118869608138,True,hourly & daily & monthly,None
2349,214.0,0.0,214.0,,,,2.396766067175806,15.264584573652407,137.7668416943561,True,hourly & daily & monthly,None
2356,84.0,81.0,165.0,2.125,,,2.125,16.93684805675906,139.1601680457198,True,daily & monthly,hourly
2357,36.0,85.0,121.0,10.5,27.5,,10.5,27.5,160.6611432286904,True,monthly,hourly & daily
2362,50.0,0.0,50.0,,,,2.757168279456567,18.007684335035762,145.4650091400377,True,hourly & daily & monthly,None
2389,3.0,53.0,56.0,0.5,,,0.5,16.680282602669845,140.78876373755602,True,daily & monthly,hourly
2390,132.0,4.0,136.0,1.25,,,1.25,15.448076409604536,138.90667809596926,True,daily & monthly,hourly
2391,253.0,98.0,351.0,1.25,,,1.25,13.648089761750992,129.48574353530267,True,daily & monthly,hourly
2396,130.0,0.0,130.0,,,,2.5813623222464384,16.669586890458515,141.70980550799788,True,hourly & daily & monthly,None
2406,58.0,37.0,95.0,,,,2.8724374842568374,17.99017617478285,143.67519299866132,True,hourly & daily & monthly,None
2432,95.0,65.0,160.0,,,,2.8916622132254237,17.45931811633438,140.8681334326584,True,hourly & daily & monthly,None
2447,3.0,109.0,112.0,,,,3.251822610582922,19.13643476422015,143.50475235978567,True,hourly & daily & monthly,None
2460,145.0,0.0,145.0,,,,2.54839870526954,16.418693619600283,141.00570482699044,True,hourly & daily & monthly,None
2475,208.0,220.0,428.0,1.25,,,1.25,14.303068928061037,125.91049910451754,True,daily & monthly,hourly
2476,66.0,0.0,66.0,,,,2.7220070880145397,17.740064846120312,144.71396841362971,True,hourly & daily & monthly,None
2477,205.0,37.0,242.0,,,,2.5493940378832316,15.531422120372163,136.7750063247882,True,hourly & daily & monthly,None
2484,6.0,58.0,64.0,1.25,,,1.25,17.3084720664583,141.86686622440112,True,daily & monthly,hourly
2496,60.0,50.0,110.0,1.25,,,1.25,16.509766773492323,139.91526538698713,True,daily & monthly,hourly
2510,317.0,67.0,384.0,5.5,18.5,120.0,5.5,18.5,120.0,False,,hourly & daily & monthly
2513,101.0,51.0,152.0,,,,2.828209274345531,17.314954803156834,141.12163210334768,True,hourly & daily & monthly,None
2519,86.0,57.0,143.0,0.249999999999999,,,0.249999999999999,15.226789764809336,136.57675451929057,True,daily & monthly,hourly
2525,53.0,22.0,75.0,1.25,,,1.25,16.615973526311194,141.47783241296085,True,daily & monthly,hourly
2538,458.0,56.0,514.0,,,,2.061627866041461,11.359411387028826,124.17291484426573,True,hourly & daily & monthly,None
2547,6.0,789.0,795.0,6.25,30.0,,6.25,30.0,131.30932390812424,True,monthly,hourly & daily
2549,42.0,3.0,45.0,,,,2.7855204806252503,18.150923937672257,145.72585687257904,True,hourly & daily & monthly,None
2550,35.0,16.0,51.0,1.25,,,1.25,16.883005800335116,142.51923608326757,True,daily & monthly,hourly
2569,0.0,115.0,115.0,1.25,,,1.25,17.3920558930339,139.5530776951367,True,daily & monthly,hourly
2584,86.0,0.0,86.0,,,,2.678055598712009,17.405540484976,143.77516750561978,True,hourly & daily & monthly,None
2588,78.0,0.0,78.0,,,,2.6956361944330216,17.539350229433726,144.15068786882375,True,hourly & daily & monthly,None
2606,40.0,0.0,40.0,,,,2.7791440241078313,18.174946515607918,145.93440959404265,True,hourly & daily & monthly,None
2607,265.0,0.0,265.0,,,,2.2846897694543515,14.411547452734418,135.37289937893075,True,hourly & daily & monthly,None
2611,92.0,6.0,98.0,,,,2.686413362816593,17.324042892990242,143.26418197189153,True,hourly & daily & monthly,None
2612,51.0,75.0,126.0,0.335473568325694,,,0.335473568325694,15.819995826076553,137.4269334878176,True,daily & monthly,hourly
2620,39.0,29.0,68.0,1.25,,,1.25,16.822592172961816,141.76164181372013,True,daily & monthly,hourly
2622,196.0,0.0,196.0,,,,2.436322407548085,15.56565649868229,138.61176251156508,True,hourly & daily & monthly,None
2624,15.0,151.0,166.0,5.625,59.0,,5.625,59.0,204.59212223367214,True,monthly,hourly & daily
2627,144.0,134.0,278.0,,,,3.031727989730673,16.8566201696425,135.93060070279367,True,hourly & daily & monthly,None
2633,91.0,38.0,129.0,,15.0,,2.2368957368998204,15.0,138.00014487684342,True,hourly & monthly,daily
2641,33.0,0.0,33.0,,,,2.794527045363717,18.292030042008427,146.26298991184615,True,hourly & daily & monthly,None
2651,214.0,7.0,221.0,,,,2.421899813220375,15.28658757606954,137.49927222281,True,hourly & daily & monthly,None
2657,85.0,60.0,145.0,,,,2.895685282130571,17.61086386660859,141.52865493776775,True,hourly & daily & monthly,None
2658,137.0,0.0,137.0,,,,2.5659793009905543,16.552503364058012,141.3812251901944,True,hourly & daily & monthly,None
2659,78.0,0.0,78.0,,,,2.6956361944330216,17.539350229433726,144.15068786882375,True,hourly & daily & monthly,None
2663,50.0,82.0,132.0,,,,3.0515921616929274,18.2654337919221,142.33062390192592,True,hourly & daily & monthly,None
2677,241.0,161.0,402.0,5.625,10.0,,5.625,10.0,123.46561762542147,True,monthly,hourly & daily
2694,139.0,103.0,242.0,1.25,,,1.25,15.33533894268908,134.14198328849784,True,daily & monthly,hourly
2701,79.0,125.0,204.0,1.25,,,1.25,16.22158328344408,135.7191124220615,True,daily & monthly,hourly
2705,22.0,393.0,415.0,10.0,30.0,,10.0,30.0,150.72243706337497,True,monthly,hourly & daily
2718,241.0,30.0,271.0,1.25,,,1.25,13.831998118642737,133.06643769131733,True,daily & monthly,hourly
2727,278.0,387.0,665.0,4.296410891089105,21.3712871287128,,4.296410891089105,21.3712871287128,129.5740975582293,True,monthly,hourly & daily
2728,240.0,301.0,541.0,5.051823049464555,27.482066972633,,5.051823049464555,27.482066972633,144.08411172934123,True,monthly,hourly & daily
2729,75.0,28.0,103.0,1.25,,,1.25,16.289723389466868,140.2651395598598,True,daily & monthly,hourly
2745,143.0,140.0,283.0,4.5,13.5,,4.5,13.5,131.21502356224093,True,monthly,hourly & daily
2746,93.0,0.0,93.0,,,,2.662672577456123,17.288456958575495,143.4465871878163,True,hourly & daily & monthly,None
2756,337.0,21.0,358.0,,,,2.201865646098939,13.273268759866273,131.19050769545655,True,hourly & daily & monthly,None
2757,117.0,0.0,117.0,,,,2.609930790293085,16.88702772520232,142.32002609820435,True,hourly & daily & monthly,None
2761,232.0,0.0,232.0,,,,2.357209726803528,14.96351264862253,136.92192087714716,True,hourly & daily & monthly,None
2764,161.0,70.0,231.0,,,,2.76457497427319,16.371104154856102,137.5789693851212,True,hourly & daily & monthly,None
2768,558.0,54.0,612.0,4.0,,150.0,4.0,15.281324769107165,150.0,True,daily,hourly & monthly
2775,50.0,100.0,150.0,,,,3.116221794378957,18.322012940994718,141.64258811795017,True,hourly & daily & monthly,None
2781,64.0,21.0,85.0,1.25,,,1.25,16.453216385443763,141.0518875515651,True,daily & monthly,hourly
2784,123.0,,,2.125,15.5,,2.125,15.5,135.4715700775137,True,monthly,hourly & daily
2787,304.0,84.0,388.0,1.25,,,1.25,12.894349757232423,127.93321193271667,True,daily & monthly,hourly
2788,37.0,116.0,153.0,1.25,,,1.25,16.844198680056483,137.92355236300037,True,daily & monthly,hourly
2792,54.0,5.0,59.0,,,,2.7663306573421793,17.95649589310485,145.08612790733133,True,hourly & daily & monthly,None
